FSM,"Micronesia, Fed. Sts.",40986,Political Rights,1 to 7 scale,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
FSM,"Micronesia, Fed. Sts.",40987,Freedom Status,1 to 3 scale,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GAB,Gabon,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GAB,Gabon,40985,Civil Liberties,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
GAB,Gabon,40986,Political Rights,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7
GAB,Gabon,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
GBR,United Kingdom,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GBR,United Kingdom,40985,Civil Liberties,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GBR,United Kingdom,40986,Political Rights,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GBR,United Kingdom,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GEO,Georgia,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,,,,,
GEO,Georgia,40985,Civil Liberties,1 to 7 scale,,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3
GEO,Georgia,40986,Political Rights,1 to 7 scale,,,,,,,,,,,,,,,,,,,6,4,5,5,4,4,3,3,3,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4
GEO,Georgia,40987,Freedom Status,1 to 3 scale,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GHA,Ghana,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GHA,Ghana,40985,Civil Liberties,1 to 7 scale,6,6,5,5,5,5,4,4,3,5,5,6,6,6,6,6,5,5,6,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GHA,Ghana,40986,Political Rights,1 to 7 scale,6,7,7,7,7,6,5,4,2,6,6,7,7,7,7,6,6,6,6,5,5,5,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
GHA,Ghana,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GIN,Guinea,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GIN,Guinea,40985,Civil Liberties,1 to 7 scale,7,7,7,7,7,7,7,7,7,7,7,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,4,5,5
GIN,Guinea,40986,Political Rights,1 to 7 scale,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,5,5,5,5,5,5,5,5,5,5,5
GIN,Guinea,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
GMB,"Gambia, The",28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GMB,"Gambia, The",40985,Civil Liberties,1 to 7 scale,2,2,2,2,2,2,2,2,3,4,4,4,4,4,3,3,2,2,2,2,2,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,5,5,4,4
GMB,"Gambia, The",40986,Political Rights,1 to 7 scale,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,2,7,7,7,7,7,7,7,5,4,4,4,5,5,5,5,5,5,6,6,6,6,7,6,4,4,4,4
GMB,"Gambia, The",40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2
GNB,Guinea-Bissau,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,,,,,
GNB,Guinea-Bissau,40985,Civil Liberties,1 to 7 scale,,,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,5,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4
GNB,Guinea-Bissau,40986,Political Rights,1 to 7 scale,,,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,4,4,4,6,4,3,4,4,4,4,4,4,6,6,5,5,5,5,5,5,5
GNB,Guinea-Bissau,40987,Freedom Status,1 to 3 scale,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
GNQ,Equatorial Guinea,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
GNQ,Equatorial Guinea,40985,Civil Liberties,1 to 7 scale,6,6,6,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7
GNQ,Equatorial Guinea,40986,Political Rights,1 to 7 scale,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
GNQ,Equatorial Guinea,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GRC,Greece,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GRC,Greece,40985,Civil Liberties,1 to 7 scale,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GRC,Greece,40986,Political Rights,1 to 7 scale,6,7,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1
GRC,Greece,40987,Freedom Status,1 to 3 scale,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GRD,Grenada,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GRD,Grenada,40985,Civil Liberties,1 to 7 scale,,,4,4,4,3,3,5,5,5,6,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GRD,Grenada,40986,Political Rights,1 to 7 scale,,,2,2,2,2,2,5,6,6,7,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GRD,Grenada,40987,Freedom Status,1 to 3 scale,,,2,2,2,3,3,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GTM,Guatemala,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GTM,Guatemala,40985,Civil Liberties,1 to 7 scale,3,2,3,3,3,4,4,5,6,6,6,6,4,3,3,3,3,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
GTM,Guatemala,40986,Political Rights,1 to 7 scale,2,2,4,4,4,3,3,4,6,6,6,5,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4
GTM,Guatemala,40987,Freedom Status,1 to 3 scale,3,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GUY,Guyana,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
GUY,Guyana,40985,Civil Liberties,1 to 7 scale,2,2,7,3,3,3,4,4,4,4,5,5,5,5,5,5,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
GUY,Guyana,40986,Political Rights,1 to 7 scale,2,4,7,4,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
GUY,Guyana,40987,Freedom Status,1 to 3 scale,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HND,Honduras,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,,,,,
HND,Honduras,40985,Civil Liberties,1 to 7 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5
HND,Honduras,40986,Political Rights,1 to 7 scale,7,6,6,6,6,6,6,6,4,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
HND,Honduras,40987,Freedom Status,1 to 3 scale,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HRV,Croatia,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
HRV,Croatia,40985,Civil Liberties,1 to 7 scale,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HRV,Croatia,40986,Political Rights,1 to 7 scale,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
HRV,Croatia,40987,Freedom Status,1 to 3 scale,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HTI,Haiti,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,
HTI,Haiti,40985,Civil Liberties,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,4,7,7,7,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
HTI,Haiti,40986,Political Rights,1 to 7 scale,7,6,6,6,6,7,7,7,7,7,7,7,7,5,6,7,7,4,7,7,7,5,5,4,4,5,5,6,6,6,6,7,7,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
HTI,Haiti,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HUN,Hungary,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
HUN,Hungary,40985,Civil Liberties,1 to 7 scale,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3
HUN,Hungary,40986,Political Rights,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3
HUN,Hungary,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
IDN,Indonesia,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
IDN,Indonesia,40985,Civil Liberties,1 to 7 scale,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,6,6,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
IDN,Indonesia,40986,Political Rights,1 to 7 scale,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,6,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
IDN,Indonesia,40987,Freedom Status,1 to 3 scale,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
IND,India,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
IND,India,40985,Civil Liberties,1 to 7 scale,3,3,3,5,5,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
IND,India,40986,Political Rights,1 to 7 scale,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
IND,India,40987,Freedom Status,1 to 3 scale,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
IRL,Ireland,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
IRL,Ireland,40985,Civil Liberties,1 to 7 scale,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IRL,Ireland,40986,Political Rights,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IRL,Ireland,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
IRN,"Iran, Islamic Rep.",28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IRN,"Iran, Islamic Rep.",40985,Civil Liberties,1 to 7 scale,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,5,5,5,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IRN,"Iran, Islamic Rep.",40986,Political Rights,1 to 7 scale,5,5,5,6,6,6,5,5,5,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IRN,"Iran, Islamic Rep.",40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IRQ,Iraq,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
IRQ,Iraq,40985,Civil Liberties,1 to 7 scale,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IRQ,Iraq,40986,Political Rights,1 to 7 scale,7,7,7,7,7,7,7,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,6,5,6,5,5,5,5,5,5
IRQ,Iraq,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ISL,Iceland,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
ISL,Iceland,40985,Civil Liberties,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ISL,Iceland,40986,Political Rights,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ISL,Iceland,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ISR,Israel,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
ISR,Israel,40985,Civil Liberties,1 to 7 scale,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
ISR,Israel,40986,Political Rights,1 to 7 scale,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
ISR,Israel,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ITA,Italy,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
ITA,Italy,40985,Civil Liberties,1 to 7 scale,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1
ITA,Italy,40986,Political Rights,1 to 7 scale,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
ITA,Italy,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
JAM,Jamaica,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
JAM,Jamaica,40985,Civil Liberties,1 to 7 scale,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
JAM,Jamaica,40986,Political Rights,1 to 7 scale,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
JAM,Jamaica,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
JOR,Jordan,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
JOR,Jordan,40985,Civil Liberties,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,3,4,4,4,4,4,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
JOR,Jordan,40986,Political Rights,1 to 7 scale,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,5,5,4,3,4,4,4,4,4,4,4,4,5,6,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,6
JOR,Jordan,40987,Freedom Status,1 to 3 scale,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1
JPN,Japan,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
JPN,Japan,40985,Civil Liberties,1 to 7 scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
JPN,Japan,40986,Political Rights,1 to 7 scale,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JPN,Japan,40987,Freedom Status,1 to 3 scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
KAZ,Kazakhstan,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
KAZ,Kazakhstan,40985,Civil Liberties,1 to 7 scale,,,,,,,,,,,,,,,,,,,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
KAZ,Kazakhstan,40986,Political Rights,1 to 7 scale,,,,,,,,,,,,,,,,,,,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7
KAZ,Kazakhstan,40987,Freedom Status,1 to 3 scale,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KEN,Kenya,28902,Electoral Democracies,1 Yes 0 No,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,,,,,
KEN,Kenya,40985,Civil Liberties,1 to 7 scale,4,4,4,5,5,5,4,4,4,5,5,5,5,5,6,6,6,6,6,5,6,6,6,6,6,5,5,5,5,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4
KEN,Kenya,40986,Political Rights,1 to 7 scale,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,4,5,6,7,7,6,6,6,6,6,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
